zip_code,complainant_zip_code,c2
75215,75141,5
75215,75143,4
75215,75146,17
75215,75148,1
75215,75149,28
75215,75150,18
75215,75152,1
75215,75154,11
75215,75156,3
75215,75157,1
75215,75158,2
75215,75159,12
75215,75160,7
75215,75161,1
75215,75165,6
75215,75167,1
75215,75172,9
75215,75180,17
75215,75181,8
75215,75189,3
75215,75201,200
75215,75202,23
75215,75203,33
75215,75204,32
75215,75205,9
75215,75206,23
75215,75207,16
75215,75208,21
75215,75209,9
75215,75210,69
75215,75211,33
75215,75212,37
75215,75214,30
75215,75215,2287
75215,75216,117
75215,75217,462
75215,75218,10
75215,75219,21
75215,75220,21
75215,75221,1
75215,75223,15
75215,75224,21
75215,75225,4
75215,75226,74
75215,75227,71
75215,75228,42
75215,75229,13
75215,75230,15
75215,75231,18
75215,75232,40
75215,75233,10
75215,75234,6
75215,75235,28
75215,75236,11
75215,75237,27
75215,75238,10
75215,75240,5
75215,75241,55
75215,75242,1
75215,75243,37
75215,75244,6
75215,75246,4
75215,75247,3
75215,75248,13
75215,75249,9
75215,75251,3
75215,75252,12
75215,75253,7
75215,75254,3
75215,75261,1
75215,75266,1
75215,75287,14
75215,75315,2
75215,75401,3
75215,75402,1
75215,75409,1
75215,75418,2
75215,75423,1
75215,75428,1
75215,75440,1
75215,75474,1
75215,75501,1
75215,75521,1
75215,75657,2
75215,75702,1
75215,75703,1
75215,75771,1
75215,75803,2
75215,76002,4
75215,76006,2
75215,76010,6
75215,76011,12
75215,76013,3
75215,76014,3
75215,76015,2
75215,76016,2
75215,76017,1
75215,76018,1
75215,76020,1
75215,76021,2
75215,76028,1
75215,76040,1
75215,76051,1
75215,76053,2
75215,76062,1
75215,76063,2
75215,76065,4
75215,76092,2
75215,76102,10
75215,76105,2
75215,76107,2
75215,76108,1
75215,76110,1
75215,76112,4
75215,76115,3
75215,76116,1
75215,76117,3
75215,76119,5
75215,76120,1
75215,76123,1
75215,76131,1
75215,76134,2
75215,76137,1
75215,76179,2
75215,76180,3
75215,76201,1
75215,76205,3
75215,76207,1
75215,76210,1
75215,76240,1
75215,76244,2
75215,76258,1
75215,76259,1
75215,76262,1
75215,76308,1
75215,76541,4
75215,76542,1
75215,76543,1
75215,76676,1
75215,76693,1
75215,76706,1
75215,76708,4
75215,76712,2
75215,77002,2
75215,77010,1
75215,77019,1
75215,77024,1
75215,77056,1
75215,77068,2
75215,77301,2
75215,77339,1
75215,77388,1
75215,77406,1
75215,77433,1
75215,77494,1
75215,77515,1
75215,77571,1
75215,77840,1
75215,77845,1
75215,78210,1
75215,78239,1
75215,78624,1
75215,78665,1
75215,78704,1
75215,78723,1
75215,78734,1
75215,78738,1
75215,78754,1
75215,79015,1
75215,79248,1
75215,79604,1
75215,79705,1
75215,79903,1
75216,,76
75216,0,21
75216,21437,1
75216,57241,1
75216,65216,1
75216,70122,1
75216,72232,1
75216,73232,1
75216,74126,1
75216,74241,2
75216,74701,2
75216,74730,1
75216,75000,5
75216,75001,4
75216,75002,3
75216,75006,8
75216,75010,1
75216,75012,1
75216,75013,5
75216,75016,1
75216,75019,1
75216,75021,1
75216,75023,2
75216,75024,1
75216,75025,1
75216,75028,1
75216,75032,4
75216,75034,7
75216,75035,1
75216,75038,8
75216,75040,14
75216,75041,6
75216,75042,20
75216,75043,14
75216,75044,4
75216,75048,1
75216,75050,10
75216,75051,12
75216,75052,39
75216,75056,1
75216,75057,2
75216,75060,8
75216,75061,28
75216,75062,6
75216,75063,3
75216,75065,1
75216,75067,11
75216,75068,3
75216,75070,3
75216,75071,7
75216,75074,21
75216,75075,4
75216,75077,2
75216,75078,3
75216,75080,2
75216,75081,13
75216,75082,1
75216,75086,1
75216,75087,2
75216,75088,2
75216,75089,1
75216,75093,4
75216,75095,1
75216,75098,4
75216,75104,49
75216,75109,1
75216,75110,2
75216,75114,2
75216,75115,73
75216,75116,42
75216,75119,6
75216,75120,1
75216,75124,1
75216,75125,3
75216,75126,6
75216,75128,1
75216,75134,46
75216,75137,17
75216,75139,1
75216,75141,9
75216,75142,3
75216,75144,1
75216,75146,28
75216,75149,38
75216,75150,16
75216,75152,2
75216,75154,34
75216,75156,3
75216,75159,12
75216,75160,5
75216,75165,9
75216,75166,1
75216,75172,6
75216,75180,14
75216,75181,13
75216,75185,2
75216,75201,105
75216,75202,21
75216,75203,55
75216,75204,13
75216,75205,2
75216,75206,7
75216,75207,16
75216,75208,35
75216,75209,2
75216,75210,17
75216,75211,52
75216,75212,23
75216,75213,1
75216,75214,10
75216,75215,78
75216,75216,4961
75216,75217,99
75216,75218,6
75216,75219,4
75216,75220,9
75216,75223,4
75216,75224,78
75216,75225,4
75216,75226,96
75216,75227,43
75216,75228,27
75216,75229,2
75216,75230,3
75216,75231,16
75216,75232,95
75216,75233,22
75216,75234,8
75216,75235,9
75216,75236,20
75216,75237,42
75216,75238,8
75216,75240,4
75216,75241,790
75216,75243,25
75216,75244,9
75216,75246,4
75216,75247,2
75216,75248,3
75216,75249,5
75216,75252,5
75216,75253,5
75216,75254,6
75216,75260,1
75216,75261,3
75216,75266,2
75216,75287,10
75216,75401,3
75216,75407,1
75216,75418,1
75216,75454,1
75216,75496,1
75216,75501,2
75216,75568,1
75216,75602,1
75216,75684,1
75216,75703,1
75216,75751,1
75216,75752,1
75216,75754,1
75216,75755,1
75216,75756,1
75216,75763,1
75216,75771,1
75216,75859,1
75216,76002,3
75216,76006,4
75216,76010,8
75216,76011,17
75216,76013,2
75216,76014,6
75216,76015,1
75216,76017,2
75216,76018,1
75216,76021,4
75216,76034,1
75216,76039,1
75216,76040,3
75216,76048,1
75216,76050,1
75216,76051,4
75216,76053,1
75216,76054,3
75216,76056,1
75216,76060,1
75216,76063,3
75216,76065,6
75216,76080,1
75216,76092,3
75216,76102,8
75216,76103,2
75216,76104,2
75216,76105,2
75216,76106,1
75216,76110,2
75216,76111,1
75216,76112,3
75216,76115,1
75216,76119,2
75216,76120,1
75216,76123,1
75216,76132,1
75216,76134,2
75216,76135,1
75216,76137,1
75216,76140,1
75216,76146,1
75216,76179,1
75216,76201,1
75216,76205,3
75216,76208,1
75216,76209,1
75216,76210,4
75216,76216,1
75216,76240,2
75216,76249,1
75216,76301,1
75216,76476,1
75216,76502,1
75216,76550,1
75216,76651,1
75216,76667,1
75216,76704,1
75216,76708,2
75216,77002,4
75216,77014,2
75216,77025,1
75216,77035,1
75216,77042,2
75216,77080,1
75216,77083,1
75216,77084,1
75216,77338,1
75216,77433,1
75216,77505,1
75216,77521,1
75216,77627,1
75216,77705,1
75216,77706,1
75216,77707,1
75216,77801,1
75216,78115,1
75216,78130,1
75216,78155,1
75216,78218,1
75216,78224,1
75216,78238,1
75216,78597,1
75216,78704,1
75216,78748,1
75216,79088,1
75216,79101,1
75216,79107,1
75216,79602,1
75216,79705,1
75216,79903,1
75216,95216,1
75217,,102
75217,0,12
75217,11111,5
75217,21430,5
75217,57217,1
75217,65243,1
75217,70074,3
75217,70118,1
75217,70426,1
75217,72175,2
75217,72667,1
75217,73217,1
75217,74103,1
75217,74217,2
75217,74331,1
75217,74701,1
75217,75000,4
75217,75001,6
75217,75002,6
75217,75006,15
75217,75007,7
75217,75012,1
75217,75013,5
75217,75016,1
75217,75019,2
75217,75020,4
75217,75021,1
75217,75023,2
75217,75024,3
75217,75025,2
75217,75028,3
75217,75032,5
75217,75033,1
75217,75034,2
75217,75038,4
75217,75039,2
75217,75040,26
75217,75041,12
75217,75042,65
75217,75043,22
75217,75044,6
75217,75048,3
75217,75049,3
75217,75050,17
75217,75051,9
75217,75052,15
75217,75056,3
75217,75057,4
75217,75060,11
75217,75061,36
75217,75062,5
75217,75063,3
75217,75067,7
75217,75068,4
75217,75069,2
75217,75070,5
75217,75071,7
75217,75074,26
75217,75075,3
75217,75076,1
75217,75077,1
75217,75080,7
75217,75081,17
75217,75082,2
75217,75087,6
75217,75088,13
75217,75089,9
75217,75090,1
75217,75093,3
75217,75098,4
75217,75099,1
75217,75103,1
75217,75104,16
75217,75109,1
75217,75110,4
75217,75112,1
75217,75114,5
75217,75115,30
75217,75116,11
75217,75119,7
75217,75125,2
75217,75126,11
75217,75127,1
75217,75134,25
75217,75137,2
75217,75140,1
75217,75141,4
75217,75142,15
75217,75143,4
75217,75144,2
75217,75146,14
75217,75147,2
75217,75149,172
75217,75150,44
75217,75151,1
75217,75152,2
75217,75154,14
75217,75156,1
75217,75159,46
75217,75160,10
75217,75161,4
75217,75163,1
75217,75165,11
75217,75169,6
75217,75172,4
75217,75173,1
75217,75179,1
75217,75180,96
75217,75181,36
75217,75182,1
75217,75189,6
75217,75201,95
75217,75202,32
75217,75203,17
75217,75204,10
75217,75205,2
75217,75206,8
75217,75207,8
75217,75208,7
75217,75209,2
75217,75210,29
75217,75211,18
75217,75212,16
75217,75214,13
75217,75215,77
75217,75216,70
75217,75217,7065
75217,75218,16
75217,75219,3
75217,75220,17
75217,75221,1
75217,75223,14
75217,75224,14
75217,75226,69
75217,75227,329
75217,75228,61
75217,75229,7
75217,75230,2
75217,75231,15
75217,75232,29
75217,75233,6
75217,75234,5
75217,75235,11
75217,75236,5
75217,75237,15
75217,75238,14
75217,75240,9
75217,75241,50
75217,75242,1
75217,75243,26
75217,75244,7
75217,75246,3
75217,75247,2
75217,75248,1
75217,75249,7
75217,75250,1
75217,75252,4
75217,75253,64
75217,75254,2
75217,75261,1
75217,75270,1
75217,75272,1
75217,75281,1
75217,75287,10
75217,75317,1
75217,75390,1
75217,75401,2
75217,75402,1
75217,75417,1
75217,75428,1
75217,75440,2
75217,75442,1
75217,75454,1
75217,75460,1
75217,75462,1
75217,75474,1
75217,75482,1
75217,75491,1
75217,75602,1
75217,75608,1
75217,75667,1
75217,75702,1
75217,75750,1
75217,75751,5
75217,75752,1
75217,75785,1
75217,75863,1
75217,75925,1
75217,75936,1
75217,76001,2
75217,76002,3
75217,76004,2
75217,76006,2
75217,76008,1
75217,76010,6
75217,76011,23
75217,76012,2
75217,76013,2
75217,76014,3
75217,76017,2
75217,76020,1
75217,76021,3
75217,76028,3
75217,76031,4
75217,76033,1
75217,76036,1
75217,76039,3
75217,76040,3
75217,76048,2
75217,76051,1
75217,76053,3
75217,76058,1
75217,76063,4
75217,76065,3
75217,76067,1
75217,76084,1
75217,76092,3
75217,76102,9
75217,76103,1
75217,76105,5
75217,76107,2
75217,76108,1
75217,76110,2
75217,76111,4
75217,76112,2
75217,76114,1
75217,76115,7
75217,76116,3
75217,76117,1
75217,76118,1
75217,76119,5
75217,76135,2
75217,76140,2
75217,76165,1
75217,76180,5
75217,76201,2
75217,76205,8
75217,76208,1
75217,76209,2
75217,76210,1
75217,76227,1
75217,76231,1
75217,76244,2
75217,76306,1
75217,76504,1
75217,76513,1
75217,76626,1
75217,76651,1
75217,76705,1
75217,76706,1
75217,76708,1
75217,76710,1
75217,76712,2
75217,77002,2
75217,77016,1
75217,77034,1
75217,77043,1
75217,77063,1
75217,77074,1
75217,77396,1
75217,77401,1
75217,77836,1
75217,77847,1
75217,77979,1
75217,78028,1
75217,78042,1
75217,78232,1
75217,78233,2
75217,78239,2
75217,78681,1
75217,78701,1
75217,78704,1
75217,78750,1
75217,78752,1
75217,78758,1
75217,78852,1
75217,79101,1
75217,79102,1
75217,79602,1
75217,79905,1
75217,79907,1
75217,79932,2
75217,90365,1
75218,,34
75218,0,2
75218,17523,1
75218,21467,1
75218,74238,1
75218,75000,2
75218,75001,4
75218,75002,4
75218,75006,1
75218,75007,1
75218,75012,1
75218,75013,2
75218,75023,2
75218,75024,2
75218,75025,1
75218,75026,1
75218,75028,1
75218,75032,8
75218,75034,1
75218,75035,2
75218,75038,1
75218,75040,13
75218,75041,19
75218,75042,11
75218,75043,16
75218,75044,3
75218,75048,1
75218,75050,1
75218,75051,1
75218,75052,4
75218,75056,3
75218,75057,2
75218,75060,3
75218,75061,2
75218,75062,2
75218,75063,1
75218,75067,2
75218,75068,5
75218,75069,1
75218,75070,1
75218,75071,3
75218,75074,2
75218,75075,4
75218,75077,2
75218,75078,1
75218,75080,4
75218,75081,8
75218,75082,1
75218,75087,4
75218,75088,3
75218,75089,4
75218,75090,1
75218,75098,1
75218,75103,1
75218,75115,1
75218,75125,1
75218,75126,4
75218,75134,4
75218,75137,1
75218,75146,1
75218,75147,1
75218,75149,12
75218,75150,16
75218,75154,1
75218,75156,1
75218,75159,2
75218,75160,3
75218,75161,1
75218,75173,1
75218,75180,4
75218,75181,11
75218,75182,1
75218,75189,4
75218,75201,34
75218,75202,5
75218,75203,1
75218,75204,8
75218,75205,4
75218,75206,13
75218,75207,3
75218,75208,5
75218,75209,1
75218,75210,5
75218,75211,5
75218,75212,1
75218,75214,22
75218,75215,10
75218,75216,8
75218,75217,22
75218,75218,1317
75218,75219,6
75218,75220,4
75218,75223,11
75218,75224,1
75218,75225,2
75218,75226,8
75218,75227,26
75218,75228,134
75218,75229,5
75218,75230,5
75218,75231,17
75218,75232,2
75218,75233,1
75218,75234,2
75218,75235,2
75218,75237,2
75218,75238,135
75218,75240,3
75218,75241,6
75218,75243,21
75218,75246,1
75218,75248,5
75218,75249,2
75218,75252,1
75218,75253,3
75218,75254,3
75218,75270,1
75218,75287,2
75218,75360,1
75218,75401,3
75218,75402,2
75218,75407,1
75218,75440,1
75218,75460,1
75218,75474,2
75218,75476,1
75218,75520,1
75218,75701,1
75218,75707,1
75218,75751,1
75218,75810,1
75218,75965,1
75218,76001,1
75218,76002,1
75218,76008,1
75218,76009,2
75218,76013,1
75218,76017,1
75218,76018,1
75218,76020,1
75218,76031,1
75218,76051,1
75218,76063,2
75218,76106,1
75218,76123,1
75218,76133,1
75218,76210,2
75218,76262,1
75218,76301,1
75218,76446,1
75218,76692,1
75218,77007,1
75218,77042,1
75218,77471,1
75218,77480,1
75218,77587,1
75218,78014,1
75218,78233,1
75218,78759,2
75218,79076,1
75218,79252,1
75218,79849,1
75218,79924,1
75219,,36
75219,0,1
75219,25002,1
75219,71106,1
75219,74064,1
75219,75001,9
75219,75002,8
75219,75006,6
75219,75007,6
75219,75009,2
75219,75010,2
75219,75013,1
75219,75019,6
75219,75020,1
75219,75022,2
75219,75023,5
75219,75024,7
75219,75025,6
75219,75028,1
75219,75032,3
75219,75033,1
75219,75034,7
75219,75035,2
75219,75038,5
75219,75039,4
75219,75040,10
75219,75041,7
75219,75042,10
75219,75044,8
75219,75048,1
75219,75049,1
75219,75050,7
75219,75051,4
75219,75052,5
75219,75056,7
75219,75057,2
75219,75060,8
75219,75061,9
75219,75062,5
75219,75063,8
75219,75067,9
75219,75068,1
75219,75069,3
75219,75070,4
75219,75071,3
75219,75074,9
75219,75075,1
75219,75076,1
75219,75077,4
75219,75078,2
75219,75080,8
75219,75081,5
75219,75082,3
75219,75087,4
75219,75088,1
75219,75089,3
75219,75093,12
75219,75094,4
75219,75098,4
75219,75104,4
75219,75115,12
75219,75116,4
75219,75119,3
75219,75125,2
75219,75126,4
75219,75134,6
75219,75137,2
75219,75141,2
75219,75142,1
75219,75143,1
75219,75146,1
75219,75149,7
75219,75150,10
75219,75154,6
75219,75160,3
75219,75165,1
75219,75180,6
75219,75181,4
75219,75182,1
75219,75200,1
75219,75201,62
75219,75202,8
75219,75203,8
75219,75204,47
75219,75205,23
75219,75206,35
75219,75207,9
75219,75208,15
75219,75209,27
75219,75210,1
75219,75211,17
75219,75212,6
75219,75214,17
75219,75215,19
75219,75216,14
75219,75217,17
75219,75218,7
75219,75219,1664
75219,75220,147
75219,75224,11
75219,75225,5
75219,75226,45
75219,75227,10
75219,75228,17
75219,75229,13
75219,75230,12
75219,75231,16
75219,75232,2
75219,75233,2
75219,75234,7
75219,75235,53
75219,75236,2
75219,75237,6
75219,75238,2
75219,75240,2
75219,75241,6
75219,75243,16
75219,75244,6
75219,75246,3
75219,75247,5
75219,75248,3
75219,75252,8
75219,75253,3
75219,75254,8
75219,75256,1
75219,75259,1
75219,75281,1
75219,75287,10
75219,75428,1
75219,75453,1
75219,75455,1
75219,75459,2
75219,75460,1
75219,75474,1
75219,75491,1
75219,75601,1
75219,75604,1
75219,75702,1
75219,75703,1
75219,75840,1
75219,75904,1
75219,75925,1
75219,75965,1
75219,76001,1
75219,76002,1
75219,76006,6
75219,76007,1
75219,76009,1
75219,76010,5
75219,76011,6
75219,76012,2
75219,76013,2
75219,76016,1
75219,76017,1
75219,76018,2
75219,76021,2
75219,76022,1
75219,76028,2
75219,76031,3
75219,76033,1
75219,76034,1
75219,76036,2
75219,76039,2
75219,76040,4
75219,76050,1
75219,76051,1
75219,76052,1
75219,76053,2
75219,76054,1
75219,76057,1
75219,76063,2
75219,76086,1
75219,76092,4
75219,76102,2
75219,76106,1
75219,76109,1
75219,76112,2
75219,76116,2
75219,76117,2
75219,76135,1
75219,76140,2
75219,76155,1
75219,76164,1
75219,76177,1
75219,76180,4
75219,76201,2
75219,76208,1
75219,76209,2
75219,76210,3
75219,76216,1
75219,76227,3
75219,76248,1
75219,76262,2
75219,76266,1
75219,76301,1
75219,76693,1
75219,76903,1
75219,76904,1
75219,77004,1
75219,77040,1
75219,77057,1
75219,77079,1
75219,77084,1
75219,77089,1
75219,77382,1
75219,77494,1
75219,77539,1
75219,77578,1
75219,77584,1
75219,77586,1
75219,77706,1
75219,77840,1
75219,78155,1
75219,78216,1
75219,78231,2
75219,78264,1
75219,78526,1
75219,78599,1
75219,78613,1
75219,78656,1
75219,78701,1
75219,78703,1
75219,78705,1
75219,78722,1
75219,78728,1
75219,78734,1
75219,78744,1
75219,78746,1
75219,78751,1
75219,78759,1
75219,79070,1
75219,79075,1
75219,79705,1
75219,95816,1
75220,,85
75220,0,6
75220,11111,2
75220,13601,1
75220,20785,1
75220,21467,1
75220,65220,1
75220,72052,1
75220,73110,1
75220,74074,2
75220,74719,1
75220,75000,2
75220,75001,18
75220,75002,13
75220,75003,1
75220,75006,54
75220,75007,21
75220,75009,1
75220,75010,7
75220,75013,3
75220,75018,1
75220,75019,24
75220,75020,2
75220,75022,2
75220,75023,3
75220,75024,3
75220,75025,5
75220,75027,1
75220,75028,5
75220,75032,5
75220,75033,3
75220,75034,20
75220,75035,2
75220,75037,1
75220,75038,31
75220,75039,20
75220,75040,22
75220,75041,9
75220,75042,31
75220,75043,10
75220,75044,18
75220,75048,5
75220,75050,24
75220,75051,19
75220,75052,40
75220,75053,1
75220,75054,3
75220,75056,17
75220,75057,9
75220,75058,1
75220,75060,45
75220,75061,92
75220,75062,62
75220,75063,20
75220,75065,2
75220,75067,25
75220,75068,5
75220,75069,6
75220,75070,5
75220,75071,12
75220,75074,18
75220,75075,5
75220,75077,6
75220,75078,4
75220,75080,6
75220,75081,16
75220,75082,2
75220,75087,3
75220,75088,9
75220,75089,3
75220,75090,4
75220,75093,6
75220,75094,1
75220,75098,6
75220,75103,1
75220,75104,9
75220,75106,1
75220,75109,2
75220,75110,3
75220,75114,2
75220,75115,11
75220,75116,5
75220,75118,1
75220,75119,2
75220,75121,1
75220,75125,4
75220,75126,7
75220,75132,1
75220,75134,8
75220,75137,8
75220,75141,1
75220,75142,3
75220,75143,1
75220,75144,1
75220,75146,4
75220,75149,19
75220,75150,27
75220,75151,1
75220,75152,1
75220,75154,8
75220,75158,1
75220,75159,9
75220,75160,6
75220,75161,1
75220,75165,3
75220,75169,1
75220,75172,2
75220,75180,6
75220,75181,5
75220,75182,2
75220,75186,1
75220,75189,2
75220,75201,82
75220,75202,13
75220,75203,6
75220,75204,16
75220,75205,7
75220,75206,18
75220,75207,13
75220,75208,17
75220,75209,35
75220,75210,10
75220,75211,63
75220,75212,24
75220,75214,12
75220,75215,37
75220,75216,37
75220,75217,48
75220,75218,10
75220,75219,29
75220,75220,4309
75220,75223,4
75220,75224,16
75220,75225,12
75220,75226,41
75220,75227,18
75220,75228,37
75220,75229,106
75220,75230,17
75220,75231,34
75220,75232,12
75220,75233,7
75220,75234,57
75220,75235,51
75220,75236,11
75220,75237,3
75220,75238,10
75220,75240,15
75220,75241,19
75220,75243,39
75220,75244,26
75220,75245,1
75220,75246,2
75220,75247,12
75220,75248,17
75220,75249,7
75220,75251,1
75220,75252,16
75220,75253,8
75220,75254,15
75220,75261,5
75220,75266,1
75220,75287,26
75220,75390,1
75220,75402,2
75220,75403,1
75220,75407,5
75220,75409,2
75220,75419,1
75220,75422,1
75220,75424,1
75220,75428,1
75220,75433,1
75220,75442,1
75220,75454,2
75220,75455,2
75220,75457,1
75220,75459,2
75220,75476,1
75220,75482,2
75220,75494,2
75220,75495,2
75220,75501,2
75220,75550,1
75220,75601,1
75220,75607,1
75220,75633,1
75220,75639,1
75220,75640,1
75220,75644,1
75220,75645,1
75220,75662,1
75220,75663,1
75220,75672,1
75220,75684,1
75220,75686,1
75220,75702,2
75220,75703,1
75220,75709,2
75220,75748,1
75220,75751,2
75220,75752,1
75220,75762,1
75220,75766,1
75220,75771,2
75220,75785,1
75220,75801,1
75220,75904,1
75220,76001,6
75220,76002,7
75220,76005,1
75220,76006,5
75220,76009,1
75220,76010,12
75220,76011,6
75220,76012,2
75220,76013,3
75220,76014,8
75220,76016,5
75220,76017,4
75220,76018,9
75220,76020,1
75220,76021,5
75220,76028,4
75220,76034,2
75220,76035,1
75220,76039,6
75220,76040,10
75220,76048,1
75220,76051,14
75220,76052,1
75220,76053,5
75220,76054,2
75220,76058,2
75220,76060,1
75220,76061,2
75220,76063,6
75220,76065,4
75220,76078,2
75220,76086,1
75220,76087,1
75220,76088,1
75220,76092,11
75220,76102,4
75220,76103,1
75220,76104,1
75220,76105,2
75220,76107,1
75220,76109,3
75220,76111,1
75220,76112,3
75220,76114,2
75220,76115,1
75220,76116,2
75220,76117,5
75220,76118,1
75220,76119,3
75220,76120,3
75220,76122,1
75220,76123,1
75220,76131,1
75220,76133,3
75220,76134,1
75220,76137,7
75220,76140,2
75220,76148,1
75220,76155,1
75220,76164,3
75220,76171,1
75220,76177,3
75220,76179,1
75220,76180,6
75220,76196,1
75220,76205,6
75220,76207,1
75220,76208,4
75220,76209,4
75220,76210,9
75220,76226,5
75220,76227,3
75220,76240,1
75220,76243,1
75220,76244,4
75220,76247,1
75220,76248,1
75220,76259,1
75220,76262,6
75220,76273,1
75220,76401,1
75220,76426,1
75220,76443,1
75220,76445,1
75220,76513,1
75220,76530,1
75220,76540,1
75220,76542,1
75220,76548,1
75220,76577,1
75220,76632,1
75220,76640,1
75220,76641,1
75220,76643,1
75220,76701,1
75220,76705,2
75220,76706,1
75220,76707,1
75220,76708,1
75220,76712,3
75220,76801,1
75220,76802,1
75220,76849,1
75220,76901,3
75220,76903,1
75220,77001,1
75220,77002,1
75220,77019,1
75220,77026,1
75220,77030,1
75220,77032,2
75220,77040,3
75220,77041,1
75220,77043,1
75220,77044,1
75220,77053,1
75220,77067,2
75220,77072,1
75220,77073,1
75220,77074,1
75220,77083,1
75220,77092,1
75220,77206,1
75220,77336,1
75220,77338,1
75220,77340,1
75220,77354,1
75220,77357,1
75220,77358,1
75220,77360,1
75220,77377,1
75220,77380,1
75220,77396,1
75220,77401,2
75220,77429,2
75220,77433,1
75220,77437,1
75220,77447,1
75220,77449,1
75220,77450,1
75220,77494,2
75220,77503,1
75220,77523,2
75220,77530,3
75220,77546,1
75220,77562,1
75220,77568,1
75220,77598,1
75220,77701,2
75220,78015,1
75220,78064,1
75220,78114,1
75220,78130,1
75220,78131,1
75220,78155,3
75220,78156,1
75220,78161,1
75220,78207,2
75220,78213,1
75220,78227,1
75220,78228,1
75220,78242,1
75220,78244,1
75220,78246,1
75220,78249,1
75220,78251,1
75220,78254,1
75220,78401,1
75220,78413,1
75220,78520,1
75220,78542,1
75220,78577,3
75220,78583,1
75220,78602,1
75220,78611,1
75220,78619,1
75220,78620,1
75220,78628,4
75220,78634,1
75220,78666,3
75220,78701,3
75220,78737,1
75220,78748,1
75220,78751,1
75220,78756,1
75220,78775,1
75220,78840,2
75220,79005,1
75220,79076,1
75220,79079,1
75220,79098,1
75220,79103,2
75220,79107,1
75220,79109,2
75220,79118,2
75220,79401,1
75220,79414,1
75220,79424,3
75220,79510,1
75220,79536,1
75220,79550,1
75220,79603,1
75220,79605,2
75220,79705,2
75220,79706,1
75220,79735,1
75220,79755,1
75220,79762,2
75220,79766,1
75220,79772,1
75220,79936,1
75220,79938,1
75220,85003,1
75223,,19
75223,0,5
75223,20785,1
75223,70201,1
75223,72002,1
75223,75000,1
75223,75002,1
75223,75006,4
75223,75012,1
75223,75013,2
75223,75025,1
75223,75032,2
75223,75033,2
75223,75034,1
75223,75038,2
75223,75040,9
75223,75041,5
75223,75042,12
75223,75043,4
75223,75044,2
75223,75046,1
75223,75050,1
75223,75051,6
75223,75052,3
75223,75060,4
75223,75061,8
75223,75062,2
75223,75063,1
75223,75067,3
75223,75070,1
75223,75071,4
75223,75074,3
75223,75075,4
75223,75077,1
75223,75080,3
75223,75081,5
75223,75082,1
75223,75087,6
75223,75088,4
75223,75089,4
75223,75090,1
75223,75098,2
75223,75104,4
75223,75105,1
75223,75115,5
75223,75119,2
75223,75125,1
75223,75126,7
75223,75134,1
75223,75140,1
75223,75142,1
75223,75146,2
75223,75149,28
75223,75150,16
75223,75151,1
75223,75154,4
75223,75155,1
75223,75159,3
75223,75160,1
75223,75161,1
75223,75165,2
75223,75180,5
75223,75181,3
75223,75182,1
75223,75189,2
75223,75201,54
75223,75202,6
75223,75203,6
75223,75204,25
75223,75205,1
75223,75206,21
75223,75207,2
75223,75208,5
75223,75209,2
75223,75210,20
75223,75211,7
75223,75212,3
75223,75214,31
75223,75215,26
75223,75216,16
75223,75217,62
75223,75218,8
75223,75219,2
75223,75220,3
75223,75221,1
75223,75222,1
75223,75223,927
75223,75224,2
75223,75225,1
75223,75226,128
75223,75227,41
75223,75228,41
75223,75229,1
75223,75230,1
75223,75231,5
75223,75232,2
75223,75233,4
75223,75234,5
75223,75235,4
75223,75236,1
75223,75237,3
75223,75238,6
75223,75240,2
75223,75241,13
75223,75243,4
75223,75244,3
75223,75245,1
75223,75246,2
75223,75247,1
75223,75249,1
75223,75252,3
75223,75253,1
75223,75254,6
75223,75266,1
75223,75282,1
75223,75287,3
75223,75401,1
75223,75407,1
75223,75414,1
75223,75433,2
75223,75454,1
75223,75462,1
75223,75482,2
75223,75702,1
75223,76001,2
75223,76004,1
75223,76006,1
75223,76009,1
75223,76010,1
75223,76011,3
75223,76014,2
75223,76017,2
75223,76020,1
75223,76031,1
75223,76034,1
75223,76040,1
75223,76049,1
75223,76054,1
75223,76058,1
75223,76063,1
75223,76065,1
75223,76082,1
75223,76092,1
75223,76102,1
75223,76106,1
75223,76108,1
75223,76112,1
75223,76115,1
75223,76126,1
75223,76131,1
75223,76134,1
75223,76137,1
75223,76140,1
75223,76205,3
75223,76227,1
75223,76248,1
75223,76484,1
75223,76708,1
75223,77003,1
75223,77061,2
75223,77084,1
75223,77354,1
75223,77355,1
75223,77461,1
75223,77522,1
75223,77566,1
75223,78006,1
75223,78247,1
75223,78260,1
75223,78617,1
75223,78628,1
75223,78701,1
75223,78723,1
75223,78727,1
75223,78852,1
75223,79602,1
75223,79904,1
75224,,41
75224,0,3
75224,20785,3
75224,70201,1
75224,74103,1
75224,74224,1
75224,75001,3
75224,75002,1
75224,75006,6
75224,75007,1
75224,75009,1
75224,75011,1
75224,75019,2
75224,75023,3
75224,75028,2
75224,75032,1
75224,75033,2
75224,75034,1
75224,75035,1
75224,75038,3
75224,75039,3
75224,75040,1
75224,75041,1
75224,75042,3
75224,75043,5
75224,75044,1
75224,75050,6
75224,75051,7
75224,75052,15
75224,75054,1
75224,75056,2
75224,75060,5
75224,75061,13
75224,75062,2
75224,75063,1
75224,75067,5
75224,75068,1
75224,75071,1
75224,75074,5
75224,75075,5
75224,75077,3
